10/08/2002,20:00,1,Beveren,3-0,Bergen
10/08/2002,20:00,1,Germinal Beerschot,3-2,STVV
10/08/2002,20:00,1,KRC Genk,2-3,Sporting Lokeren
10/08/2002,20:00,1,KAA Gent,0-0,Antwerp
10/08/2002,20:00,1,La Louvière,1-2,Club Brugge
10/08/2002,20:00,1,KV Mechelen,1-0,Charleroi
10/08/2002,20:00,1,Standard,0-3,Moeskroen
10/08/2002,20:00,1,Westerlo,0-2,Anderlecht
17/08/2002,20:00,2,Anderlecht,4-1,KV Mechelen
17/08/2002,20:00,2,Antwerp,2-4,KRC Genk
17/08/2002,20:00,2,Bergen,2-1,Westerlo
17/08/2002,20:00,2,Club Brugge,3-0,Beveren
17/08/2002,20:00,2,Charleroi,3-3,Standard
17/08/2002,20:00,2,Lierse SK,1-1,La Louvière
17/08/2002,20:00,2,Sporting Lokeren,3-1,Germinal Beerschot
17/08/2002,20:00,2,Moeskroen,2-1,KAA Gent
24/08/2002,20:00,3,Antwerp,3-1,Moeskroen
24/08/2002,20:00,3,KRC Genk,5-2,Germinal Beerschot
24/08/2002,20:00,3,KAA Gent,2-1,Charleroi
24/08/2002,20:00,3,Lierse SK,2-0,Beveren
24/08/2002,20:00,3,KV Mechelen,0-0,Bergen
24/08/2002,20:00,3,Standard,0-2,Anderlecht
24/08/2002,20:00,3,Westerlo,0-2,Club Brugge
25/08/2002,20:00,3,La Louvière,1-2,STVV
31/08/2002,20:00,4,Anderlecht,2-2,KAA Gent
31/08/2002,20:00,4,Bergen,1-0,Standard
31/08/2002,20:00,4,Club Brugge,4-0,KV Mechelen
31/08/2002,20:00,4,Charleroi,1-1,Antwerp
31/08/2002,20:00,4,Lierse SK,0-1,Westerlo
31/08/2002,20:00,4,Sporting Lokeren,1-1,La Louvière
31/08/2002,20:00,4,STVV,6-1,Beveren
01/09/2002,20:00,4,Moeskroen,3-3,KRC Genk
13/09/2002,20:00,5,La Louvière,1-1,Germinal Beerschot
13/09/2002,20:00,5,Standard,1-2,Club Brugge
14/09/2002,20:00,5,Beveren,0-1,Sporting Lokeren
14/09/2002,20:00,5,KAA Gent,2-1,Bergen
14/09/2002,20:00,5,KV Mechelen,0-2,Lierse SK
14/09/2002,20:00,5,Moeskroen,6-0,Charleroi
14/09/2002,20:00,5,Westerlo,0-3,STVV
15/09/2002,20:00,5,Antwerp,2-1,Anderlecht
21/09/2002,20:00,6,Anderlecht,6-3,Moeskroen
21/09/2002,20:00,6,Bergen,3-0,Antwerp
21/09/2002,20:00,6,Club Brugge,1-0,KAA Gent
21/09/2002,20:00,6,Charleroi,0-0,KRC Genk
21/09/2002,20:00,6,Germinal Beerschot,2-1,Beveren
21/09/2002,20:00,6,Lierse SK,2-0,Standard
21/09/2002,20:00,6,STVV,5-1,KV Mechelen
22/09/2002,20:00,6,Sporting Lokeren,4-0,Westerlo
28/09/2002,20:00,7,Charleroi,1-3,Anderlecht
28/09/2002,20:00,7,KRC Genk,1-0,La Louvière
28/09/2002,20:00,7,KAA Gent,1-3,Lierse SK
28/09/2002,20:00,7,Moeskroen,0-5,Bergen
28/09/2002,20:00,7,Standard,2-2,STVV
28/09/2002,20:00,7,Westerlo,2-1,Germinal Beerschot
29/09/2002,20:00,7,Antwerp,2-2,Club Brugge
29/09/2002,20:00,7,KV Mechelen,2-3,Sporting Lokeren
04/10/2002,20:00,8,La Louvière,2-1,Beveren
05/10/2002,20:00,8,Anderlecht,1-1,KRC Genk
05/10/2002,20:00,8,Bergen,4-1,Charleroi
05/10/2002,20:00,8,Club Brugge,5-1,Moeskroen
05/10/2002,20:00,8,Germinal Beerschot,2-2,KV Mechelen
05/10/2002,20:00,8,Lierse SK,3-1,Antwerp
05/10/2002,20:00,8,Sporting Lokeren,3-3,Standard
05/10/2002,20:00,8,STVV,6-4,KAA Gent
19/10/2002,20:00,9,KAA Gent,2-3,Sporting Lokeren
19/10/2002,20:00,9,Moeskroen,1-1,Lierse SK
19/10/2002,20:00,9,Standard,2-1,Germinal Beerschot
19/10/2002,20:00,9,Anderlecht,2-1,Bergen
19/10/2002,20:00,9,Antwerp,1-3,STVV
19/10/2002,20:00,9,Charleroi,2-3,Club Brugge
19/10/2002,20:00,9,KRC Genk,4-1,Beveren
20/10/2002,20:00,9,Westerlo,0-3,La Louvière
25/10/2002,20:00,10,La Louvière,1-1,KV Mechelen
26/10/2002,20:00,10,Bergen,1-2,KRC Genk
26/10/2002,20:00,10,Beveren,2-1,Westerlo
26/10/2002,20:00,10,Germinal Beerschot,2-1,KAA Gent
26/10/2002,20:00,10,Lierse SK,2-1,Charleroi
26/10/2002,20:00,10,Sporting Lokeren,2-1,Antwerp
27/10/2002,20:00,10,Club Brugge,2-1,Anderlecht
27/10/2002,20:00,10,STVV,2-2,Moeskroen
02/11/2002,20:00,11,Anderlecht,1-2,Lierse SK
02/11/2002,20:00,11,Bergen,1-2,Club Brugge
02/11/2002,20:00,11,Charleroi,2-2,STVV
02/11/2002,20:00,11,Moeskroen,1-1,Sporting Lokeren
02/11/2002,20:00,11,Standard,1-0,La Louvière
03/11/2002,20:00,11,Antwerp,5-3,Germinal Beerschot
03/11/2002,20:00,11,KRC Genk,1-1,Westerlo
03/11/2002,20:00,11,KV Mechelen,0-2,Beveren
08/11/2002,20:00,12,La Louvière,0-1,KAA Gent
09/11/2002,20:00,12,Beveren,1-3,Standard
09/11/2002,20:00,12,Club Brugge,4-0,KRC Genk
09/11/2002,20:00,12,Germinal Beerschot,0-2,Moeskroen
09/11/2002,20:00,12,Sporting Lokeren,4-1,Charleroi
09/11/2002,20:00,12,STVV,3-1,Anderlecht
09/11/2002,20:00,12,Westerlo,2-0,KV Mechelen
10/11/2002,20:00,12,Lierse SK,1-1,Bergen
23/11/2002,20:00,13,Anderlecht,2-0,Sporting Lokeren
23/11/2002,20:00,13,Antwerp,2-1,La Louvière
23/11/2002,20:00,13,Bergen,3-0,STVV
23/11/2002,20:00,13,Club Brugge,3-0,Lierse SK
23/11/2002,20:00,13,Charleroi,1-6,Germinal Beerschot
23/11/2002,20:00,13,KRC Genk,9-0,KV Mechelen
23/11/2002,20:00,13,KAA Gent,2-1,Beveren
23/11/2002,20:00,13,Standard,3-0,Westerlo
29/11/2002,20:00,14,La Louvière,2-0,Moeskroen
30/11/2002,20:00,14,Beveren,3-1,Antwerp
30/11/2002,20:00,14,Germinal Beerschot,1-2,Anderlecht
30/11/2002,20:00,14,Lierse SK,1-1,KRC Genk
30/11/2002,20:00,14,Sporting Lokeren,4-0,Bergen
30/11/2002,20:00,14,KV Mechelen,1-1,Standard
30/11/2002,20:00,14,STVV,5-2,Club Brugge
30/11/2002,20:00,14,Westerlo,1-0,KAA Gent
07/12/2002,20:00,15,Antwerp,1-2,Westerlo
07/12/2002,20:00,15,Club Brugge,5-0,Sporting Lokeren
07/12/2002,20:00,15,Charleroi,1-1,La Louvière
07/12/2002,20:00,15,KRC Genk,1-5,Standard
07/12/2002,20:00,15,Moeskroen,1-6,Germinal Beerschot
08/12/2002,20:00,15,Bergen,2-1,Germinal Beerschot
08/12/2002,20:00,15,KAA Gent,2-0,KV Mechelen
08/12/2002,20:00,15,Lierse SK,0-2,STVV
13/12/2002,20:00,16,La Louvière,1-2,Anderlecht
14/12/2002,20:00,16,Germinal Beerschot,1-3,Club Brugge
14/12/2002,20:00,16,KRC Genk,2-2,STVV
14/12/2002,20:00,16,Sporting Lokeren,1-1,Lierse SK
14/12/2002,20:00,16,KV Mechelen,0-2,Antwerp
15/12/2002,20:00,16,Beveren,3-0,Charleroi
15/12/2002,20:00,16,Standard,4-1,KAA Gent
15/12/2002,20:00,16,Westerlo,1-2,Moeskroen
21/12/2002,20:00,17,Bergen,1-3,La Louvière
21/12/2002,20:00,17,Charleroi,1-0,Westerlo
21/12/2002,20:00,17,KAA Gent,2-0,KRC Genk
21/12/2002,20:00,17,Lierse SK,2-1,Germinal Beerschot
21/12/2002,20:00,17,Moeskroen,3-1,KV Mechelen
21/12/2002,20:00,17,STVV,2-0,Sporting Lokeren
22/12/2002,20:00,17,Anderlecht,7-1,Beveren
22/12/2002,20:00,17,Antwerp,1-1,Standard
18/01/2003,20:00,18,Anderlecht,0-2,Westerlo
18/01/2003,20:00,18,Antwerp,1-4,KAA Gent
18/01/2003,20:00,18,Club Brugge,3-0,La Louvière
18/01/2003,20:00,18,Sporting Lokeren,4-1,KRC Genk
18/01/2003,20:00,18,Moeskroen,0-1,Standard
18/01/2003,20:00,18,STVV,1-1,Germinal Beerschot
19/01/2003,20:00,18,Bergen,4-1,Beveren
19/01/2003,20:00,18,Charleroi,3-0,KV Mechelen
24/01/2003,20:00,19,La Louvière,0-3,Lierse SK
25/01/2003,20:00,19,Beveren,2-7,Club Brugge
25/01/2003,20:00,19,Germinal Beerschot,0-1,Sporting Lokeren
25/01/2003,20:00,19,KAA Gent,2-0,Moeskroen
25/01/2003,20:00,19,KV Mechelen,0-2,Anderlecht
25/01/2003,20:00,19,Westerlo,2-0,Bergen
26/01/2003,20:00,19,KRC Genk,2-0,Antwerp
26/01/2003,20:00,19,Standard,3-0,Charleroi
01/02/2003,20:00,20,Anderlecht,2-1,Standard
01/02/2003,20:00,20,Bergen,2-0,KV Mechelen
01/02/2003,20:00,20,Beveren,7-1,Lierse SK
01/02/2003,20:00,20,Club Brugge,3-0,Westerlo
01/02/2003,20:00,20,Charleroi,1-2,KAA Gent
01/02/2003,20:00,20,Germinal Beerschot,2-1,KRC Genk
02/02/2003,20:00,20,Moeskroen,1-0,Antwerp
02/02/2003,20:00,20,STVV,2-1,La Louvière
07/02/2003,20:00,21,La Louvière,2-4,Sporting Lokeren
08/02/2003,20:00,21,Antwerp,3-1,Charleroi
08/02/2003,20:00,21,KRC Genk,5-4,Moeskroen
08/02/2003,20:00,21,KV Mechelen,0-8,Club Brugge
08/02/2003,20:00,21,Westerlo,1-2,Lierse SK
09/02/2003,20:00,21,Beveren,2-1,STVV
09/02/2003,20:00,21,KAA Gent,0-2,Anderlecht
09/02/2003,20:00,21,Standard,0-0,Bergen
15/02/2003,20:00,22,Anderlecht,4-1,Antwerp
15/02/2003,20:00,22,Bergen,0-1,KAA Gent
15/02/2003,20:00,22,Club Brugge,4-2,Standard
15/02/2003,20:00,22,Charleroi,5-0,Moeskroen
15/02/2003,20:00,22,Germinal Beerschot,2-0,La Louvière
15/02/2003,20:00,22,Lierse SK,3-0,KV Mechelen
15/02/2003,20:00,22,Sporting Lokeren,1-2,Beveren
15/02/2003,20:00,22,STVV,1-0,Westerlo
22/02/2003,20:00,23,Antwerp,0-1,Bergen
22/02/2003,20:00,23,Beveren,3-1,Germinal Beerschot
22/02/2003,20:00,23,KRC Genk,3-0,Charleroi
22/02/2003,20:00,23,KV Mechelen,0-0,STVV
22/02/2003,20:00,23,Moeskroen,1-0,Anderlecht
22/02/2003,20:00,23,Standard,1-1,Lierse SK
22/02/2003,20:00,23,Westerlo,1-3,Sporting Lokeren
23/02/2003,20:00,23,KAA Gent,1-4,Club Brugge
28/02/2003,20:00,24,La Louvière,2-2,KRC Genk
01/03/2003,20:00,24,Anderlecht,2-0,Charleroi
01/03/2003,20:00,24,Bergen,2-0,Moeskroen
01/03/2003,20:00,24,Germinal Beerschot,1-1,Westerlo
01/03/2003,20:00,24,Lierse SK,2-1,KAA Gent
01/03/2003,20:00,24,STVV,0-1,Standard
02/03/2003,20:00,24,Club Brugge,1-0,Antwerp
02/03/2003,20:00,24,Sporting Lokeren,5-0,KV Mechelen
08/03/2003,20:00,25,Antwerp,2-2,Lierse SK
08/03/2003,20:00,25,Charleroi,2-1,Bergen
08/03/2003,20:00,25,KRC Genk,0-1,Anderlecht
08/03/2003,20:00,25,KAA Gent,3-0,STVV
08/03/2003,20:00,25,KV Mechelen,2-0,Germinal Beerschot
08/03/2003,20:00,25,Moeskroen,0-4,Club Brugge
08/03/2003,20:00,25,Standard,1-2,Sporting Lokeren
09/03/2003,20:00,25,Beveren,0-3,La Louvière
15/03/2003,20:00,26,Bergen,1-2,Anderlecht
15/03/2003,20:00,26,Beveren,1-4,KRC Genk
15/03/2003,20:00,26,Club Brugge,1-2,Charleroi
15/03/2003,20:00,26,Germinal Beerschot,0-1,Standard
15/03/2003,20:00,26,Lierse SK,1-0,Moeskroen
15/03/2003,20:00,26,Sporting Lokeren,5-1,KAA Gent
15/03/2003,20:00,26,STVV,1-0,Antwerp
16/03/2003,20:00,26,La Louvière,0-0,Westerlo
22/03/2003,20:00,27,Anderlecht,5-1,Club Brugge
22/03/2003,20:00,27,Antwerp,1-2,Sporting Lokeren
22/03/2003,20:00,27,Charleroi,0-1,Lierse SK
22/03/2003,20:00,27,KRC Genk,2-0,Bergen
22/03/2003,20:00,27,KAA Gent,1-0,Germinal Beerschot
22/03/2003,20:00,27,Moeskroen,1-2,STVV
23/03/2003,20:00,27,KV Mechelen,0-1,La Louvière
23/03/2003,20:00,27,Westerlo,2-0,Beveren
04/04/2003,20:00,28,La Louvière,0-2,Standard
05/04/2003,20:00,28,Beveren,6-0,KV Mechelen
05/04/2003,20:00,28,Club Brugge,4-2,Bergen
05/04/2003,20:00,28,Lierse SK,0-1,Anderlecht
05/04/2003,20:00,28,Sporting Lokeren,3-2,Moeskroen
05/04/2003,20:00,28,STVV,2-1,Charleroi
05/04/2003,20:00,28,Westerlo,3-1,KRC Genk
06/04/2003,20:00,28,Germinal Beerschot,1-1,Antwerp
19/04/2003,20:00,29,Anderlecht,2-0,STVV
19/04/2003,20:00,29,Bergen,2-1,Lierse SK
19/04/2003,20:00,29,Charleroi,4-3,Sporting Lokeren
19/04/2003,20:00,29,KRC Genk,0-3,Club Brugge
19/04/2003,20:00,29,KAA Gent,3-2,La Louvière
19/04/2003,20:00,29,KV Mechelen,0-4,Westerlo
19/04/2003,20:00,29,Moeskroen,0-0,Beveren
19/04/2003,20:00,29,Standard,2-0,Beveren
25/04/2003,20:00,30,La Louvière,1-1,Antwerp
25/04/2003,20:00,30,Westerlo,2-3,Standard
26/04/2003,20:00,30,Beveren,0-3,KAA Gent
26/04/2003,20:00,30,Germinal Beerschot,1-1,Charleroi
26/04/2003,20:00,30,Lierse SK,1-1,Club Brugge
26/04/2003,20:00,30,Sporting Lokeren,0-5,Anderlecht
26/04/2003,20:00,30,KV Mechelen,2-6,KRC Genk
27/04/2003,20:00,30,STVV,3-4,Bergen
03/05/2003,20:00,31,Antwerp,3-1,Beveren
03/05/2003,20:00,31,Bergen,0-0,Sporting Lokeren
03/05/2003,20:00,31,Club Brugge,1-1,STVV
03/05/2003,20:00,31,KRC Genk,5-2,Lierse SK
03/05/2003,20:00,31,KAA Gent,3-2,Westerlo
03/05/2003,20:00,31,Moeskroen,1-0,La Louvière
03/05/2003,20:00,31,Standard,0-0,KV Mechelen
04/05/2003,20:00,31,Anderlecht,4-0,Germinal Beerschot
10/05/2003,20:00,32,Beveren,3-0,Moeskroen
10/05/2003,20:00,32,La Louvière,2-2,Charleroi
10/05/2003,20:00,32,Sporting Lokeren,2-5,Club Brugge
10/05/2003,20:00,32,KV Mechelen,1-0,KAA Gent
10/05/2003,20:00,32,STVV,2-1,Lierse SK
10/05/2003,20:00,32,Standard,0-1,KRC Genk
10/05/2003,20:00,32,Westerlo,2-1,Antwerp
11/05/2003,20:00,32,Germinal Beerschot,4-0,Bergen
18/05/2003,20:00,33,Anderlecht,1-0,La Louvière
18/05/2003,20:00,33,Antwerp,2-0,KV Mechelen
18/05/2003,20:00,33,Club Brugge,1-1,Germinal Beerschot
18/05/2003,20:00,33,Charleroi,0-0,Beveren
18/05/2003,20:00,33,KAA Gent,0-5,Standard
18/05/2003,20:00,33,Lierse SK,2-1,Sporting Lokeren
18/05/2003,20:00,33,Moeskroen,0-4,Westerlo
18/05/2003,20:00,33,STVV,0-1,KRC Genk
25/05/2003,20:00,34,Beveren,3-0,Anderlecht
25/05/2003,20:00,34,Germinal Beerschot,1-2,Lierse SK
25/05/2003,20:00,34,KRC Genk,3-1,KAA Gent
25/05/2003,20:00,34,La Louvière,1-0,Bergen
25/05/2003,20:00,34,Sporting Lokeren,0-0,STVV
25/05/2003,20:00,34,KV Mechelen,3-2,Moeskroen
25/05/2003,20:00,34,Standard,1-3,Antwerp
25/05/2003,20:00,34,Westerlo,1-1,Charleroi
08/08/2003,20:00,1,Club Brugge,1-0,KRC Genk
09/08/2003,20:00,1,Anderlecht,3-1,Antwerp
09/08/2003,20:00,1,Westerlo,0-0,La Louvière
09/08/2003,20:00,1,Germinal Beerschot,1-0,Bergen
09/08/2003,20:00,1,Sporting Lokeren,0-0,STVV
09/08/2003,20:00,1,Charleroi,0-1,Lierse SK
10/08/2003,15:00,1,Beveren,3-4,KAA Gent
10/08/2003,15:00,1,KBHZ,0-0,Cercle Brugge
10/08/2003,20:00,1,Moeskroen,2-2,Standard
16/08/2003,18:00,2,KAA Gent,1-3,Anderlecht
16/08/2003,20:00,2,Beveren,1-4,STVV
16/08/2003,20:00,2,KRC Genk,2-0,Charleroi
16/08/2003,20:00,2,La Louvière,2-0,KBHZ
16/08/2003,20:00,2,Antwerp,2-1,Westerlo
17/08/2003,15:00,2,Bergen,3-3,Moeskroen
17/08/2003,15:00,2,Cercle Brugge,0-2,Club Brugge
17/08/2003,20:00,2,Standard,1-0,Sporting Lokeren
18/08/2003,20:00,2,Lierse SK,0-0,Germinal Beerschot
22/08/2003,20:30,3,KBHZ,0-0,Antwerp
23/08/2003,20:00,3,Moeskroen,1-1,Lierse SK
23/08/2003,20:00,3,Standard,4-0,Bergen
23/08/2003,20:00,3,Club Brugge,3-3,La Louvière
23/08/2003,20:00,3,Sporting Lokeren,1-2,Beveren
23/08/2003,20:00,3,Anderlecht,3-0,STVV
23/08/2003,20:00,3,Westerlo,2-2,KAA Gent
24/08/2003,15:00,3,Germinal Beerschot,2-2,KRC Genk
24/08/2003,15:00,3,Charleroi,0-0,Cercle Brugge
29/08/2003,20:00,4,Lierse SK,0-1,Standard
30/08/2003,20:00,4,STVV,0-0,Westerlo
30/08/2003,20:00,4,Anderlecht,1-0,Beveren
30/08/2003,20:00,4,Cercle Brugge,1-0,Germinal Beerschot
30/08/2003,20:00,4,La Louvière,0-0,Charleroi
30/08/2003,20:00,4,Antwerp,0-4,Club Brugge
31/08/2003,15:00,4,KRC Genk,2-0,Moeskroen
31/08/2003,15:00,4,KAA Gent,2-0,KBHZ
31/08/2003,20:00,4,Bergen,1-1,Sporting Lokeren
12/09/2003,20:30,5,KBHZ,0-1,STVV
13/09/2003,18:00,5,Sporting Lokeren,0-6,Anderlecht
13/09/2003,20:00,5,Club Brugge,1-1,KAA Gent
13/09/2003,20:00,5,Germinal Beerschot,0-0,La Louvière
13/09/2003,20:00,5,Westerlo,3-2,Beveren
13/09/2003,20:00,5,Charleroi,0-1,Antwerp
14/09/2003,13:00,5,Standard,0-2,KRC Genk
14/09/2003,15:00,5,Moeskroen,4-0,Cercle Brugge
14/09/2003,15:00,5,Bergen,1-3,Lierse SK
20/09/2003,20:00,6,Beveren,2-0,KBHZ
20/09/2003,20:00,6,Anderlecht,5-1,Westerlo
20/09/2003,20:00,6,KRC Genk,0-0,Bergen
20/09/2003,20:00,6,Cercle Brugge,2-0,Standard
20/09/2003,20:00,6,La Louvière,1-2,Moeskroen
20/09/2003,20:00,6,KAA Gent,1-1,Charleroi
21/09/2003,15:00,6,Lierse SK,2-1,Sporting Lokeren
21/09/2003,15:00,6,Antwerp,0-4,Germinal Beerschot
21/09/2003,20:00,6,STVV,3-2,Club Brugge
26/09/2003,20:30,7,KBHZ,2-4,Anderlecht
26/09/2003,20:30,7,Germinal Beerschot,0-2,KAA Gent
27/09/2003,18:00,7,Standard,0-2,La Louvière
27/09/2003,20:00,7,Moeskroen,2-0,Antwerp
27/09/2003,20:00,7,Club Brugge,3-0,Beveren
27/09/2003,20:00,7,Charleroi,1-1,STVV
27/09/2003,20:00,7,Bergen,0-0,Cercle Brugge
27/09/2003,20:00,7,Lierse SK,3-5,KRC Genk
28/09/2003,15:00,7,Sporting Lokeren,1-3,Westerlo
04/10/2003,20:00,8,Beveren,1-0,Charleroi
04/10/2003,20:00,8,Westerlo,2-0,KBHZ
04/10/2003,20:00,8,KAA Gent,0-0,Moeskroen
04/10/2003,20:00,8,La Louvière,1-1,Bergen
04/10/2003,20:00,8,KRC Genk,3-1,Sporting Lokeren
05/10/2003,15:00,8,STVV,0-0,Germinal Beerschot
05/10/2003,15:00,8,Antwerp,0-4,Standard
05/10/2003,15:00,8,Cercle Brugge,0-0,Lierse SK
05/10/2003,20:00,8,Anderlecht,1-1,Club Brugge
17/10/2003,20:30,9,Charleroi,0-1,Anderlecht
18/10/2003,20:00,9,Moeskroen,2-1,STVV
18/10/2003,20:00,9,Standard,2-0,KAA Gent
18/10/2003,20:00,9,Bergen,1-0,Antwerp
18/10/2003,20:00,9,Club Brugge,4-0,Westerlo
18/10/2003,20:00,9,Germinal Beerschot,2-1,Beveren
18/10/2003,20:00,9,Sporting Lokeren,3-0,KBHZ
19/10/2003,15:00,9,KRC Genk,3-1,Cercle Brugge
19/10/2003,19:30,9,Lierse SK,1-1,La Louvière
25/10/2003,20:00,10,Beveren,0-3,Moeskroen
25/10/2003,20:00,10,Anderlecht,4-0,Germinal Beerschot
25/10/2003,20:00,10,Antwerp,3-1,Lierse SK
25/10/2003,20:00,10,KAA Gent,0-0,Bergen
25/10/2003,20:00,10,La Louvière,5-2,KRC Genk
26/10/2003,15:00,10,KBHZ,4-2,Club Brugge
26/10/2003,15:00,10,Westerlo,2-1,Charleroi
26/10/2003,15:00,10,Cercle Brugge,2-2,Sporting Lokeren
26/10/2003,20:00,10,STVV,1-2,Standard
31/10/2003,20:30,11,Lierse SK,0-0,KAA Gent
31/10/2003,20:30,11,Moeskroen,0-1,Anderlecht
01/11/2003,20:00,11,Germinal Beerschot,0-2,Westerlo
01/11/2003,20:00,11,Sporting Lokeren,2-0,Club Brugge
01/11/2003,20:00,11,KRC Genk,3-1,Antwerp
01/11/2003,20:00,11,Standard,4-0,Beveren
01/11/2003,20:00,11,Bergen,3-4,STVV
02/11/2003,15:00,11,Charleroi,2-1,KBHZ
02/11/2003,15:00,11,Cercle Brugge,2-1,La Louvière
07/11/2003,20:30,12,KAA Gent,1-1,KRC Genk
08/11/2003,20:00,12,STVV,3-2,Lierse SK
08/11/2003,20:00,12,Antwerp,2-2,Cercle Brugge
08/11/2003,20:00,12,La Louvière,3-2,Sporting Lokeren
08/11/2003,20:00,12,Westerlo,1-1,Moeskroen
08/11/2003,20:30,12,KBHZ,2-0,Germinal Beerschot
09/11/2003,15:00,12,Beveren,2-0,Bergen
09/11/2003,15:00,12,Club Brugge,1-0,Charleroi
09/11/2003,20:00,12,Anderlecht,1-4,Standard
21/11/2003,20:00,13,Bergen,0-2,Anderlecht
21/11/2003,20:30,13,Germinal Beerschot,2-0,Club Brugge
22/11/2003,20:00,13,Moeskroen,2-1,KBHZ
22/11/2003,20:00,13,Standard,3-0,Westerlo
22/11/2003,20:00,13,Lierse SK,1-0,Beveren
22/11/2003,20:00,13,Sporting Lokeren,0-2,Charleroi
22/11/2003,20:00,13,KRC Genk,4-0,STVV
23/11/2003,15:00,13,La Louvière,1-1,Antwerp
23/11/2003,20:00,13,Cercle Brugge,1-0,KAA Gent
29/11/2003,20:00,14,Beveren,3-1,KRC Genk
29/11/2003,20:00,14,Antwerp,0-3,Sporting Lokeren
29/11/2003,20:00,14,KAA Gent,3-0,La Louvière
29/11/2003,20:00,14,Charleroi,0-1,Germinal Beerschot
29/11/2003,20:00,14,Anderlecht,2-1,Lierse SK
29/11/2003,20:00,14,Westerlo,0-1,Bergen
30/11/2003,15:00,14,KBHZ,1-1,Standard
30/11/2003,15:00,14,STVV,0-0,Cercle Brugge
30/11/2003,20:00,14,Club Brugge,4-2,Moeskroen
05/12/2003,20:30,15,Standard,3-1,Club Brugge
06/12/2003,18:00,15,KRC Genk,0-1,Anderlecht
06/12/2003,20:00,15,Moeskroen,3-0,Charleroi
06/12/2003,20:00,15,Lierse SK,0-1,Westerlo
06/12/2003,20:00,15,Antwerp,0-1,KAA Gent
06/12/2003,20:00,15,Sporting Lokeren,0-1,Germinal Beerschot
06/12/2003,20:00,15,La Louvière,0-0,STVV
07/12/2003,15:00,15,Bergen,1-2,KBHZ
07/12/2003,15:00,15,Cercle Brugge,0-4,Beveren
12/12/2003,20:30,16,KBHZ,0-0,Lierse SK
12/12/2003,20:30,16,Charleroi,0-1,Standard
13/12/2003,20:00,16,STVV,2-1,Antwerp
13/12/2003,20:00,16,Beveren,1-0,La Louvière
13/12/2003,20:00,16,Germinal Beerschot,2-2,Moeskroen
13/12/2003,20:00,16,Club Brugge,2-0,Bergen
14/12/2003,15:00,16,Sporting Lokeren,1-1,KAA Gent
14/12/2003,15:00,16,Anderlecht,3-2,Cercle Brugge
14/12/2003,20:00,16,Westerlo,1-1,KRC Genk
20/12/2003,20:00,17,Moeskroen,3-0,Sporting Lokeren
20/12/2003,20:00,17,Bergen,2-2,Charleroi
20/12/2003,20:00,17,Lierse SK,1-1,Club Brugge
20/12/2003,20:00,17,Antwerp,0-3,Beveren
20/12/2003,20:00,17,KAA Gent,0-1,STVV
20/12/2003,20:00,17,KRC Genk,4-1,KBHZ
21/12/2003,15:00,17,Standard,2-1,Germinal Beerschot
21/12/2003,15:00,17,Cercle Brugge,0-0,Westerlo
21/12/2003,20:00,17,La Louvière,1-4,Anderlecht
16/01/2004,20:30,18,KRC Genk,1-0,Club Brugge
17/01/2004,18:00,18,Standard,3-3,Moeskroen
17/01/2004,20:00,18,KAA Gent,2-1,Beveren
17/01/2004,20:00,18,Bergen,3-0,Germinal Beerschot
17/01/2004,20:00,18,STVV,1-2,Sporting Lokeren
17/01/2004,20:00,18,Lierse SK,1-1,Charleroi
18/01/2004,15:00,18,Antwerp,0-2,Anderlecht
18/01/2004,15:00,18,Cercle Brugge,2-3,KBHZ
18/01/2004,20:00,18,La Louvière,1-1,Westerlo
24/01/2004,20:00,19,STVV,1-1,Beveren
24/01/2004,20:00,19,Sporting Lokeren,1-1,Standard
24/01/2004,20:00,19,Moeskroen,3-2,Bergen
24/01/2004,20:00,19,Germinal Beerschot,1-1,Lierse SK
24/01/2004,20:00,19,Charleroi,4-3,KRC Genk
24/01/2004,20:00,19,Anderlecht,2-0,KAA Gent
24/01/2004,20:30,19,KBHZ,1-3,La Louvière
25/01/2004,15:00,19,Westerlo,2-1,Antwerp
25/01/2004,20:00,19,Club Brugge,5-0,Cercle Brugge
31/01/2004,20:00,20,Bergen,1-1,Standard
31/01/2004,20:00,20,KAA Gent,0-2,Westerlo
31/01/2004,20:00,20,KRC Genk,1-1,Germinal Beerschot
31/01/2004,20:00,20,Beveren,1-1,Sporting Lokeren
31/01/2004,20:00,20,Antwerp,1-1,KBHZ
01/02/2004,15:00,20,Lierse SK,2-2,Moeskroen
01/02/2004,15:00,20,Cercle Brugge,3-2,Charleroi
01/02/2004,20:00,20,STVV,1-3,Anderlecht
07/02/2004,18:00,21,Beveren,2-3,Anderlecht
07/02/2004,20:00,21,KBHZ,1-1,KAA Gent
07/02/2004,20:00,21,Westerlo,3-0,STVV
07/02/2004,20:00,21,Sporting Lokeren,0-0,Bergen
07/02/2004,20:00,21,Standard,1-1,Lierse SK
07/02/2004,20:00,21,Germinal Beerschot,2-1,Cercle Brugge
07/02/2004,20:00,21,Charleroi,2-2,La Louvière
08/02/2004,15:00,21,Club Brugge,4-0,Antwerp
08/02/2004,20:00,21,Moeskroen,3-1,KRC Genk
11/02/2004,20:00,20,La Louvière,0-4,Club Brugge
13/02/2004,20:30,22,KRC Genk,1-1,Standard
14/02/2004,20:00,22,Lierse SK,0-2,Bergen
