1960,1,1960-09-4,15:00,4008203,373.0,Sint-Truidense VV,16.0,Standard Luik,14,15:14,16.0,Standard Luik,0,1
1960,1,1960-09-4,15:00,4008203,373.0,Sint-Truidense VV,16.0,Standard Luik,79,16:19,16.0,Standard Luik,0,2
1960,1,1960-09-4,15:00,4008204,90.0,Eendracht Aalst,1.0,Royal Antwerp FC,18,15:18,1.0,Royal Antwerp FC,0,1
1960,1,1960-09-4,15:00,4008204,90.0,Eendracht Aalst,1.0,Royal Antwerp FC,18,15:18,90.0,Eendracht Aalst,1,1
1960,1,1960-09-4,15:00,4008204,90.0,Eendracht Aalst,1.0,Royal Antwerp FC,26,15:26,90.0,Eendracht Aalst,2,1
1960,1,1960-09-4,15:00,4008204,90.0,Eendracht Aalst,1.0,Royal Antwerp FC,62,16:02,1.0,Royal Antwerp FC,2,2
1960,1,1960-09-4,15:00,4008205,246.0,Olympic Charleroi,35.0,RSC Anderlecht,30,15:30,35.0,RSC Anderlecht,0,1
1960,1,1960-09-4,15:00,4008205,246.0,Olympic Charleroi,35.0,RSC Anderlecht,37,15:37,35.0,RSC Anderlecht,0,2
1960,1,1960-09-4,15:00,4008205,246.0,Olympic Charleroi,35.0,RSC Anderlecht,52,15:52,35.0,RSC Anderlecht,0,3
1960,1,1960-09-4,15:00,4008205,246.0,Olympic Charleroi,35.0,RSC Anderlecht,59,15:59,35.0,RSC Anderlecht,0,4
1960,1,1960-09-4,15:00,4008205,246.0,Olympic Charleroi,35.0,RSC Anderlecht,69,16:09,35.0,RSC Anderlecht,0,5
1960,1,1960-09-4,15:00,4008205,246.0,Olympic Charleroi,35.0,RSC Anderlecht,75,16:15,35.0,RSC Anderlecht,0,6
1960,1,1960-09-4,15:00,4008205,246.0,Olympic Charleroi,35.0,RSC Anderlecht,79,16:19,35.0,RSC Anderlecht,0,7
1960,1,1960-09-4,15:00,4008207,3.0,Club Brugge,10.0,Union Saint-Gilloise,10,15:10,10.0,Union Saint-Gilloise,0,1
1960,1,1960-09-4,15:00,4008207,3.0,Club Brugge,10.0,Union Saint-Gilloise,20,15:20,3.0,Club Brugge,1,1
1960,1,1960-09-4,15:00,4008207,3.0,Club Brugge,10.0,Union Saint-Gilloise,36,15:36,10.0,Union Saint-Gilloise,1,2
1960,2,1960-09-11,15:00,4008213,1.0,Royal Antwerp FC,2.0,Daring Club Brussel,63,16:03,2.0,Daring Club Brussel,0,1
1960,2,1960-09-11,15:00,4008213,1.0,Royal Antwerp FC,2.0,Daring Club Brussel,63,16:03,1.0,Royal Antwerp FC,1,1
1960,2,1960-09-11,15:00,4008213,1.0,Royal Antwerp FC,2.0,Daring Club Brussel,68,16:08,2.0,Daring Club Brussel,1,2
1960,2,1960-09-11,15:00,4008213,1.0,Royal Antwerp FC,2.0,Daring Club Brussel,71,16:11,2.0,Daring Club Brussel,1,3
1960,3,1960-09-18,15:00,4008226,553.0,Waterschei SV Thor,4.0,RFC Luik,65,16:05,4.0,RFC Luik,0,1
1961,1,1961-09-2,19:30,4008443,7.0,KAA Gent,2.0,Daring Club Brussel,18,19:48,7.0,KAA Gent,1,0
1961,1,1961-09-2,19:30,4008443,7.0,KAA Gent,2.0,Daring Club Brussel,28,19:58,2.0,Daring Club Brussel,1,1
1961,1,1961-09-2,19:30,4008443,7.0,KAA Gent,2.0,Daring Club Brussel,45,20:15,7.0,KAA Gent,2,1
1961,1,1961-09-2,19:30,4008443,7.0,KAA Gent,2.0,Daring Club Brussel,83,20:53,2.0,Daring Club Brussel,2,2
1961,1,1961-09-3,15:00,4008449,10.0,Union Saint-Gilloise,3.0,Club Brugge,20,15:20,10.0,Union Saint-Gilloise,1,0
1961,1,1961-09-3,15:00,4008449,10.0,Union Saint-Gilloise,3.0,Club Brugge,51,15:51,3.0,Club Brugge,1,1
1961,1,1961-09-3,15:00,4008449,10.0,Union Saint-Gilloise,3.0,Club Brugge,80,16:20,3.0,Club Brugge,1,2
1961,2,1961-09-10,15:00,4008453,41.0,KFC Diest,35.0,RSC Anderlecht,57,15:57,35.0,RSC Anderlecht,0,1
1961,2,1961-09-10,15:00,4008453,41.0,KFC Diest,35.0,RSC Anderlecht,67,16:07,35.0,RSC Anderlecht,0,2
1961,2,1961-09-10,15:00,4008453,41.0,KFC Diest,35.0,RSC Anderlecht,72,16:12,35.0,RSC Anderlecht,0,3
1961,2,1961-09-10,15:00,4008456,4.0,RFC Luik,12.0,Cercle Brugge,37,15:37,4.0,RFC Luik,1,0
1961,2,1961-09-10,15:00,4008456,4.0,RFC Luik,12.0,Cercle Brugge,29,15:29,4.0,RFC Luik,2,0
1962,1,1962-09-1,19:30,4008684,1.0,Royal Antwerp FC,7.0,KAA Gent,80,20:50,1.0,Royal Antwerp FC,1,0
1962,1,1962-09-1,19:30,4008684,1.0,Royal Antwerp FC,7.0,KAA Gent,10,19:40,7.0,KAA Gent,1,1
1962,1,1962-09-1,19:30,4008684,1.0,Royal Antwerp FC,7.0,KAA Gent,18,19:48,7.0,KAA Gent,1,2
1962,1,1962-09-1,19:30,4008684,1.0,Royal Antwerp FC,7.0,KAA Gent,41,20:11,1.0,Royal Antwerp FC,2,2
1962,1,1962-09-1,19:30,4008684,1.0,Royal Antwerp FC,7.0,KAA Gent,58,20:28,7.0,KAA Gent,2,3
1962,1,1962-09-1,19:30,4008684,1.0,Royal Antwerp FC,7.0,KAA Gent,70,20:40,1.0,Royal Antwerp FC,3,3
1962,1,1962-09-1,19:30,4008684,1.0,Royal Antwerp FC,7.0,KAA Gent,76,20:46,1.0,Royal Antwerp FC,4,3
1962,1,1962-09-2,15:00,4008685,373.0,Sint-Truidense VV,16.0,Standard Luik,13,15:13,16.0,Standard Luik,0,1
1962,1,1962-09-2,15:00,4008685,373.0,Sint-Truidense VV,16.0,Standard Luik,49,15:49,373.0,Sint-Truidense VV,1,1
1962,1,1962-09-2,15:00,4008685,373.0,Sint-Truidense VV,16.0,Standard Luik,52,15:52,16.0,Standard Luik,1,2
1962,1,1962-09-2,15:00,4008689,246.0,Olympic Charleroi,2.0,Daring Club Brussel,24,15:24,2.0,Daring Club Brussel,0,1
1962,1,1962-09-2,15:00,4008689,246.0,Olympic Charleroi,2.0,Daring Club Brussel,87,16:27,2.0,Daring Club Brussel,0,2
1962,2,1962-09-9,15:00,4008692,16.0,Standard Luik,1.0,Royal Antwerp FC,55,15:55,1.0,Royal Antwerp FC,0,1
1962,2,1962-09-9,15:00,4008692,16.0,Standard Luik,1.0,Royal Antwerp FC,77,16:17,16.0,Standard Luik,1,1
1962,2,1962-09-9,15:00,4008692,16.0,Standard Luik,1.0,Royal Antwerp FC,81,16:21,1.0,Royal Antwerp FC,1,2
1962,2,1962-09-9,15:00,4008693,13.0,Beerschot,35.0,RSC Anderlecht,25,15:25,13.0,Beerschot,1,0
1962,2,1962-09-9,15:00,4008693,13.0,Beerschot,35.0,RSC Anderlecht,44,15:44,35.0,RSC Anderlecht,1,1
1962,3,1962-09-16,15:00,4008700,12.0,Cercle Brugge,35.0,RSC Anderlecht,12,15:12,12.0,Cercle Brugge,1,0
1962,3,1962-09-16,15:00,4008700,12.0,Cercle Brugge,35.0,RSC Anderlecht,67,16:07,35.0,RSC Anderlecht,1,1
1962,3,1962-09-16,15:00,4008702,373.0,Sint-Truidense VV,13.0,Beerschot,70,16:10,373.0,Sint-Truidense VV,1,0
1962,3,1962-09-16,15:00,4008702,373.0,Sint-Truidense VV,13.0,Beerschot,10,15:10,13.0,Beerschot,1,1
1962,3,1962-09-16,15:00,4008702,373.0,Sint-Truidense VV,13.0,Beerschot,25,15:25,373.0,Sint-Truidense VV,2,1
1962,3,1962-09-16,15:00,4008702,373.0,Sint-Truidense VV,13.0,Beerschot,35,15:35,13.0,Beerschot,2,2
1962,3,1962-09-16,15:00,4008702,373.0,Sint-Truidense VV,13.0,Beerschot,44,15:44,373.0,Sint-Truidense VV,3,2
1962,3,1962-09-16,15:00,4008703,522.0,Beringen FC,2.0,Daring Club Brussel,87,16:27,522.0,Beringen FC,1,0
1962,3,1962-09-16,15:00,4008703,522.0,Beringen FC,2.0,Daring Club Brussel,33,15:33,522.0,Beringen FC,2,0
1962,3,1962-09-16,15:00,4008703,522.0,Beringen FC,2.0,Daring Club Brussel,35,15:35,522.0,Beringen FC,3,0
1962,3,1962-09-16,15:00,4008703,522.0,Beringen FC,2.0,Daring Club Brussel,50,15:50,522.0,Beringen FC,4,0
1962,3,1962-09-16,15:00,4008703,522.0,Beringen FC,2.0,Daring Club Brussel,52,15:52,522.0,Beringen FC,5,0
1962,3,1962-09-16,15:00,4008703,522.0,Beringen FC,2.0,Daring Club Brussel,70,16:10,522.0,Beringen FC,6,0
1962,3,1962-09-16,15:00,4008703,522.0,Beringen FC,2.0,Daring Club Brussel,78,16:18,2.0,Daring Club Brussel,6,1
1962,6,1962-10-7,15:00,4008724,35.0,RSC Anderlecht,1.0,Royal Antwerp FC,38,15:38,35.0,RSC Anderlecht,1,0
1962,6,1962-10-7,15:00,4008724,35.0,RSC Anderlecht,1.0,Royal Antwerp FC,62,16:02,35.0,RSC Anderlecht,2,0
1962,6,1962-10-7,15:00,4008724,35.0,RSC Anderlecht,1.0,Royal Antwerp FC,63,16:03,35.0,RSC Anderlecht,3,0
1962,6,1962-10-7,15:00,4008724,35.0,RSC Anderlecht,1.0,Royal Antwerp FC,89,16:29,1.0,Royal Antwerp FC,3,1
1962,8,1962-10-28,15:00,4008739,35.0,RSC Anderlecht,16.0,Standard Luik,20,15:20,35.0,RSC Anderlecht,1,0
1962,8,1962-10-28,15:00,4008739,35.0,RSC Anderlecht,16.0,Standard Luik,25,15:25,16.0,Standard Luik,1,1
1962,8,1962-10-28,15:00,4008739,35.0,RSC Anderlecht,16.0,Standard Luik,44,15:44,35.0,RSC Anderlecht,2,1
1962,8,1962-10-28,15:00,4008739,35.0,RSC Anderlecht,16.0,Standard Luik,68,16:08,35.0,RSC Anderlecht,3,1
1962,8,1962-10-28,15:00,4008739,35.0,RSC Anderlecht,16.0,Standard Luik,72,16:12,35.0,RSC Anderlecht,4,1
1962,8,1962-10-28,15:00,4008739,35.0,RSC Anderlecht,16.0,Standard Luik,78,16:18,16.0,Standard Luik,4,2
1963,1,1963-09-8,15:00,4008925,16.0,Standard Luik,41.0,KFC Diest,21,15:21,41.0,KFC Diest,0,1
1963,1,1963-09-8,15:00,4008925,16.0,Standard Luik,41.0,KFC Diest,21,15:21,16.0,Standard Luik,1,1
1963,1,1963-09-8,15:00,4008930,373.0,Sint-Truidense VV,3.0,Club Brugge,62,16:02,373.0,Sint-Truidense VV,1,0
1963,1,1963-09-8,15:00,4008930,373.0,Sint-Truidense VV,3.0,Club Brugge,87,16:27,3.0,Club Brugge,1,1
1963,2,1963-09-15,15:00,4008931,30.0,Lierse SK,16.0,Standard Luik,88,16:28,30.0,Lierse SK,1,0
1963,2,1963-09-15,15:00,4008931,30.0,Lierse SK,16.0,Standard Luik,42,15:42,16.0,Standard Luik,1,1
1963,2,1963-09-15,15:00,4008931,30.0,Lierse SK,16.0,Standard Luik,42,15:42,30.0,Lierse SK,2,1
1963,2,1963-09-15,15:00,4008931,30.0,Lierse SK,16.0,Standard Luik,65,16:05,30.0,Lierse SK,3,1
1963,2,1963-09-15,15:00,4008931,30.0,Lierse SK,16.0,Standard Luik,88,16:28,16.0,Standard Luik,3,2
1963,2,1963-09-15,15:00,4008934,3.0,Club Brugge,13.0,Beerschot,28,15:28,13.0,Beerschot,0,1
1963,2,1963-09-15,15:00,4008934,3.0,Club Brugge,13.0,Beerschot,52,15:52,13.0,Beerschot,0,2
1963,2,1963-09-15,15:00,4008934,3.0,Club Brugge,13.0,Beerschot,62,16:02,13.0,Beerschot,0,3
1963,2,1963-09-15,15:00,4008935,28.0,Berchem Sport,373.0,Sint-Truidense VV,61,16:01,28.0,Berchem Sport,1,0
1963,2,1963-09-15,15:00,4008935,28.0,Berchem Sport,373.0,Sint-Truidense VV,80,16:20,373.0,Sint-Truidense VV,1,1
1963,3,1963-09-22,15:00,4008940,25.0,KV Mechelen,16.0,Standard Luik,10,15:10,16.0,Standard Luik,0,1
1963,3,1963-09-22,15:00,4008940,25.0,KV Mechelen,16.0,Standard Luik,43,15:43,16.0,Standard Luik,0,2
1963,3,1963-09-22,15:00,4008940,25.0,KV Mechelen,16.0,Standard Luik,62,16:02,16.0,Standard Luik,0,3
1963,3,1963-09-22,15:00,4008941,35.0,RSC Anderlecht,13.0,Beerschot,66,16:06,13.0,Beerschot,0,1
1963,5,1963-10-6,15:00,4008958,41.0,KFC Diest,13.0,Beerschot,89,16:29,41.0,KFC Diest,1,0
1963,5,1963-10-6,15:00,4008958,41.0,KFC Diest,13.0,Beerschot,15,15:15,13.0,Beerschot,1,1
1963,5,1963-10-6,15:00,4008958,41.0,KFC Diest,13.0,Beerschot,15,15:15,41.0,KFC Diest,2,1
1963,5,1963-10-6,15:00,4008958,41.0,KFC Diest,13.0,Beerschot,35,15:35,41.0,KFC Diest,3,1
1963,5,1963-10-6,15:00,4008958,41.0,KFC Diest,13.0,Beerschot,36,15:36,41.0,KFC Diest,4,1
1963,5,1963-10-6,15:00,4008958,41.0,KFC Diest,13.0,Beerschot,37,15:37,13.0,Beerschot,4,2
1963,5,1963-10-6,15:00,4008958,41.0,KFC Diest,13.0,Beerschot,40,15:40,41.0,KFC Diest,5,2
1963,5,1963-10-6,15:00,4008958,41.0,KFC Diest,13.0,Beerschot,67,16:07,41.0,KFC Diest,6,2
1963,5,1963-10-6,15:00,4008958,41.0,KFC Diest,13.0,Beerschot,85,16:25,13.0,Beerschot,6,3
1963,5,1963-10-6,15:00,4008958,41.0,KFC Diest,13.0,Beerschot,86,16:26,13.0,Beerschot,6,4
1963,5,1963-10-6,15:00,4008958,41.0,KFC Diest,13.0,Beerschot,89,16:29,13.0,Beerschot,6,5
1963,5,1963-10-6,15:00,4008961,12.0,Cercle Brugge,3.0,Club Brugge,37,15:37,3.0,Club Brugge,0,1
1963,5,1963-10-6,15:00,4008961,12.0,Cercle Brugge,3.0,Club Brugge,37,15:37,12.0,Cercle Brugge,1,1
1963,22,1964-02-16,15:00,4009092,35.0,RSC Anderlecht,148.0,KFC Turnhout,14,15:14,35.0,RSC Anderlecht,1,0
1963,22,1964-02-16,15:00,4009092,35.0,RSC Anderlecht,148.0,KFC Turnhout,29,15:29,35.0,RSC Anderlecht,2,0
1963,22,1964-02-16,15:00,4009092,35.0,RSC Anderlecht,148.0,KFC Turnhout,37,15:37,35.0,RSC Anderlecht,3,0
1963,22,1964-02-16,15:00,4009092,35.0,RSC Anderlecht,148.0,KFC Turnhout,40,15:40,35.0,RSC Anderlecht,4,0
1963,22,1964-02-16,15:00,4009092,35.0,RSC Anderlecht,148.0,KFC Turnhout,50,15:50,35.0,RSC Anderlecht,5,0
1963,22,1964-02-16,15:00,4009092,35.0,RSC Anderlecht,148.0,KFC Turnhout,54,15:54,35.0,RSC Anderlecht,6,0
1963,22,1964-02-16,15:00,4009092,35.0,RSC Anderlecht,148.0,KFC Turnhout,78,16:18,35.0,RSC Anderlecht,7,0
1963,22,1964-02-16,15:00,4009092,35.0,RSC Anderlecht,148.0,KFC Turnhout,82,16:22,35.0,RSC Anderlecht,8,0
1963,22,1964-02-16,15:00,4009092,35.0,RSC Anderlecht,148.0,KFC Turnhout,90,16:30,148.0,KFC Turnhout,8,1
1964,1,1964-09-5,20:00,4009165,7.0,KAA Gent,4.0,RFC Luik,16,20:16,4.0,RFC Luik,0,1
1964,1,1964-09-5,20:00,4009165,7.0,KAA Gent,4.0,RFC Luik,16,20:16,7.0,KAA Gent,1,1
1964,1,1964-09-5,20:00,4009165,7.0,KAA Gent,4.0,RFC Luik,17,20:17,4.0,RFC Luik,1,2
1964,1,1964-09-5,20:00,4009165,7.0,KAA Gent,4.0,RFC Luik,27,20:27,4.0,RFC Luik,1,3
1964,1,1964-09-5,20:00,4009165,7.0,KAA Gent,4.0,RFC Luik,38,20:38,7.0,KAA Gent,2,3
1964,1,1964-09-6,15:00,4009167,373.0,Sint-Truidense VV,13.0,Beerschot,22,15:22,13.0,Beerschot,0,1
1964,1,1964-09-6,15:00,4009170,10.0,Union Saint-Gilloise,30.0,Lierse SK,12,15:12,10.0,Union Saint-Gilloise,1,0
1964,1,1964-09-6,15:00,4009170,10.0,Union Saint-Gilloise,30.0,Lierse SK,34,15:34,30.0,Lierse SK,1,1
1964,1,1964-09-6,15:00,4009170,10.0,Union Saint-Gilloise,30.0,Lierse SK,56,15:56,30.0,Lierse SK,1,2
1964,2,1964-09-13,15:00,4009171,41.0,KFC Diest,16.0,Standard Luik,26,15:26,16.0,Standard Luik,0,1
1964,2,1964-09-13,15:00,4009171,41.0,KFC Diest,16.0,Standard Luik,62,16:02,41.0,KFC Diest,1,1
1964,2,1964-09-13,15:00,4009171,41.0,KFC Diest,16.0,Standard Luik,74,16:14,41.0,KFC Diest,2,1
1964,2,1964-09-13,15:00,4009171,41.0,KFC Diest,16.0,Standard Luik,79,16:19,16.0,Standard Luik,2,2
1964,2,1964-09-13,15:00,4009172,13.0,Beerschot,35.0,RSC Anderlecht,48,15:48,35.0,RSC Anderlecht,0,1
1964,2,1964-09-13,15:00,4009172,13.0,Beerschot,35.0,RSC Anderlecht,76,16:16,35.0,RSC Anderlecht,0,2
1964,2,1964-09-13,15:00,4009173,1.0,Royal Antwerp FC,3.0,Club Brugge,38,15:38,1.0,Royal Antwerp FC,1,0
1964,2,1964-09-13,15:00,4009173,1.0,Royal Antwerp FC,3.0,Club Brugge,55,15:55,3.0,Club Brugge,1,1
1964,3,1964-09-19,19:30,4009179,35.0,RSC Anderlecht,12.0,Cercle Brugge,81,20:51,35.0,RSC Anderlecht,1,0
1964,3,1964-09-19,19:30,4009179,35.0,RSC Anderlecht,12.0,Cercle Brugge,22,19:52,35.0,RSC Anderlecht,2,0
1964,3,1964-09-19,19:30,4009179,35.0,RSC Anderlecht,12.0,Cercle Brugge,41,20:11,35.0,RSC Anderlecht,3,0
1964,3,1964-09-19,19:30,4009179,35.0,RSC Anderlecht,12.0,Cercle Brugge,49,20:19,12.0,Cercle Brugge,3,1
1964,3,1964-09-19,20:00,4009180,7.0,KAA Gent,1.0,Royal Antwerp FC,15,20:15,1.0,Royal Antwerp FC,0,1
1964,3,1964-09-19,20:00,4009180,7.0,KAA Gent,1.0,Royal Antwerp FC,15,20:15,7.0,KAA Gent,1,1
1964,3,1964-09-19,20:00,4009180,7.0,KAA Gent,1.0,Royal Antwerp FC,42,20:42,7.0,KAA Gent,2,1
1964,3,1964-09-19,20:00,4009180,7.0,KAA Gent,1.0,Royal Antwerp FC,44,20:44,7.0,KAA Gent,3,1
1964,3,1964-09-20,15:00,4009181,16.0,Standard Luik,21.0,RFC Tilleur,56,15:56,21.0,RFC Tilleur,0,1
1964,3,1964-09-20,15:00,4009181,16.0,Standard Luik,21.0,RFC Tilleur,56,15:56,16.0,Standard Luik,1,1
1964,3,1964-09-20,15:00,4009181,16.0,Standard Luik,21.0,RFC Tilleur,59,15:59,21.0,RFC Tilleur,1,2
1964,3,1964-09-20,15:00,4009182,28.0,Berchem Sport,13.0,Beerschot,40,15:40,13.0,Beerschot,0,1
1964,3,1964-09-20,15:00,4009182,28.0,Berchem Sport,13.0,Beerschot,48,15:48,13.0,Beerschot,0,2
1964,3,1964-09-20,15:00,4009182,28.0,Berchem Sport,13.0,Beerschot,55,15:55,13.0,Beerschot,0,3
1964,3,1964-09-20,15:00,4009182,28.0,Berchem Sport,13.0,Beerschot,62,16:02,13.0,Beerschot,0,4
1964,3,1964-09-20,15:00,4009182,28.0,Berchem Sport,13.0,Beerschot,75,16:15,13.0,Beerschot,0,5
1964,3,1964-09-20,15:00,4009183,522.0,Beringen FC,2.0,Daring Club Brussel,25,15:25,522.0,Beringen FC,1,0
1964,3,1964-09-20,15:00,4009183,522.0,Beringen FC,2.0,Daring Club Brussel,27,15:27,522.0,Beringen FC,2,0
1964,3,1964-09-20,15:00,4009183,522.0,Beringen FC,2.0,Daring Club Brussel,43,15:43,522.0,Beringen FC,3,0
1964,3,1964-09-20,15:00,4009183,522.0,Beringen FC,2.0,Daring Club Brussel,61,16:01,2.0,Daring Club Brussel,3,1
1964,3,1964-09-20,15:00,4009183,522.0,Beringen FC,2.0,Daring Club Brussel,64,16:04,2.0,Daring Club Brussel,3,2
1964,3,1964-09-20,15:00,4009183,522.0,Beringen FC,2.0,Daring Club Brussel,74,16:14,522.0,Beringen FC,4,2
1964,3,1964-09-20,15:00,4009183,522.0,Beringen FC,2.0,Daring Club Brussel,75,16:15,522.0,Beringen FC,5,2
1964,3,1964-09-20,15:00,4009183,522.0,Beringen FC,2.0,Daring Club Brussel,88,16:28,2.0,Daring Club Brussel,5,3
1964,3,1964-09-20,15:00,4009184,3.0,Club Brugge,30.0,Lierse SK,43,15:43,3.0,Club Brugge,1,0
1964,3,1964-09-20,15:00,4009184,3.0,Club Brugge,30.0,Lierse SK,69,16:09,30.0,Lierse SK,1,1
1964,3,1964-09-20,15:00,4009186,10.0,Union Saint-Gilloise,4.0,RFC Luik,13,15:13,4.0,RFC Luik,0,1
1964,3,1964-09-20,15:00,4009186,10.0,Union Saint-Gilloise,4.0,RFC Luik,60,16:00,10.0,Union Saint-Gilloise,1,1
1964,4,1964-09-27,15:00,4009190,12.0,Cercle Brugge,28.0,Berchem Sport,12,15:12,28.0,Berchem Sport,0,1
1964,4,1964-09-27,15:00,4009190,12.0,Cercle Brugge,28.0,Berchem Sport,16,15:16,12.0,Cercle Brugge,1,1
1964,4,1964-09-27,15:00,4009190,12.0,Cercle Brugge,28.0,Berchem Sport,40,15:40,12.0,Cercle Brugge,2,1
1964,4,1964-09-27,15:00,4009190,12.0,Cercle Brugge,28.0,Berchem Sport,50,15:50,28.0,Berchem Sport,2,2
1964,4,1964-09-27,15:00,4009191,30.0,Lierse SK,522.0,Beringen FC,17,15:17,522.0,Beringen FC,0,1
1964,4,1964-09-27,15:00,4009191,30.0,Lierse SK,522.0,Beringen FC,22,15:22,30.0,Lierse SK,1,1
1964,4,1964-09-27,15:00,4009191,30.0,Lierse SK,522.0,Beringen FC,24,15:24,30.0,Lierse SK,2,1
1964,4,1964-09-27,15:00,4009191,30.0,Lierse SK,522.0,Beringen FC,40,15:40,30.0,Lierse SK,3,1
1964,4,1964-09-27,15:00,4009191,30.0,Lierse SK,522.0,Beringen FC,58,15:58,30.0,Lierse SK,4,1
1964,4,1964-09-27,15:00,4009191,30.0,Lierse SK,522.0,Beringen FC,59,15:59,30.0,Lierse SK,5,1
1964,4,1964-09-27,15:00,4009191,30.0,Lierse SK,522.0,Beringen FC,72,16:12,522.0,Beringen FC,5,2
1964,6,1964-10-17,19:30,4009202,35.0,RSC Anderlecht,41.0,KFC Diest,89,20:59,35.0,RSC Anderlecht,1,0
1964,6,1964-10-17,19:30,4009202,35.0,RSC Anderlecht,41.0,KFC Diest,25,19:55,41.0,KFC Diest,1,1
1964,6,1964-10-17,19:30,4009202,35.0,RSC Anderlecht,41.0,KFC Diest,50,20:20,35.0,RSC Anderlecht,2,1
1964,6,1964-10-17,19:30,4009202,35.0,RSC Anderlecht,41.0,KFC Diest,79,20:49,41.0,KFC Diest,2,2
1964,6,1964-10-18,15:00,4009206,373.0,Sint-Truidense VV,12.0,Cercle Brugge,86,16:26,373.0,Sint-Truidense VV,1,0
1964,6,1964-10-18,15:00,4009206,373.0,Sint-Truidense VV,12.0,Cercle Brugge,40,15:40,373.0,Sint-Truidense VV,2,0
1964,6,1964-10-18,15:00,4009206,373.0,Sint-Truidense VV,12.0,Cercle Brugge,45,15:45,373.0,Sint-Truidense VV,3,0
1964,6,1964-10-18,15:00,4009206,373.0,Sint-Truidense VV,12.0,Cercle Brugge,46,15:46,373.0,Sint-Truidense VV,4,0
1964,6,1964-10-18,15:00,4009206,373.0,Sint-Truidense VV,12.0,Cercle Brugge,51,15:51,373.0,Sint-Truidense VV,5,0
1964,6,1964-10-18,15:00,4009206,373.0,Sint-Truidense VV,12.0,Cercle Brugge,69,16:09,373.0,Sint-Truidense VV,6,0
1964,6,1964-10-18,15:00,4009206,373.0,Sint-Truidense VV,12.0,Cercle Brugge,77,16:17,373.0,Sint-Truidense VV,7,0
1964,6,1964-10-18,15:00,4009207,3.0,Club Brugge,7.0,KAA Gent,20,15:20,7.0,KAA Gent,0,1
1964,6,1964-10-18,15:00,4009207,3.0,Club Brugge,7.0,KAA Gent,65,16:05,7.0,KAA Gent,0,2
1964,6,1964-10-18,15:00,4009209,21.0,RFC Tilleur,4.0,RFC Luik,50,15:50,4.0,RFC Luik,0,1
1964,10,1964-11-22,14:00,4009240,21.0,RFC Tilleur,30.0,Lierse SK,72,15:12,21.0,RFC Tilleur,1,0
1964,10,1964-11-22,14:00,4009240,21.0,RFC Tilleur,30.0,Lierse SK,12,14:12,21.0,RFC Tilleur,2,0
1964,10,1964-11-22,14:00,4009240,21.0,RFC Tilleur,30.0,Lierse SK,50,14:50,21.0,RFC Tilleur,3,0
1964,11,1964-11-29,15:00,4009247,3.0,Club Brugge,373.0,Sint-Truidense VV,74,16:14,3.0,Club Brugge,1,0
1964,11,1964-11-29,15:00,4009247,3.0,Club Brugge,373.0,Sint-Truidense VV,52,15:52,373.0,Sint-Truidense VV,1,1
1964,11,1964-11-29,15:00,4009247,3.0,Club Brugge,373.0,Sint-Truidense VV,60,16:00,373.0,Sint-Truidense VV,1,2
1964,11,1964-11-29,15:00,4009247,3.0,Club Brugge,373.0,Sint-Truidense VV,71,16:11,373.0,Sint-Truidense VV,1,3
1964,11,1964-11-29,15:00,4009247,3.0,Club Brugge,373.0,Sint-Truidense VV,72,16:12,3.0,Club Brugge,2,3
1964,12,1964-12-6,14:00,4009252,21.0,RFC Tilleur,1.0,Royal Antwerp FC,89,15:29,21.0,RFC Tilleur,1,0
1964,12,1964-12-6,14:00,4009252,21.0,RFC Tilleur,1.0,Royal Antwerp FC,13,14:13,21.0,RFC Tilleur,2,0
1964,12,1964-12-6,14:00,4009252,21.0,RFC Tilleur,1.0,Royal Antwerp FC,16,14:16,21.0,RFC Tilleur,3,0
1964,12,1964-12-6,14:00,4009252,21.0,RFC Tilleur,1.0,Royal Antwerp FC,25,14:25,21.0,RFC Tilleur,4,0
1964,12,1964-12-6,14:00,4009252,21.0,RFC Tilleur,1.0,Royal Antwerp FC,36,14:36,21.0,RFC Tilleur,5,0
1964,12,1964-12-6,14:00,4009252,21.0,RFC Tilleur,1.0,Royal Antwerp FC,43,14:43,21.0,RFC Tilleur,6,0
1964,12,1964-12-6,14:00,4009252,21.0,RFC Tilleur,1.0,Royal Antwerp FC,46,14:46,21.0,RFC Tilleur,7,0
1964,12,1964-12-6,14:00,4009252,21.0,RFC Tilleur,1.0,Royal Antwerp FC,60,15:00,1.0,Royal Antwerp FC,7,1
1964,12,1964-12-6,14:00,4009252,21.0,RFC Tilleur,1.0,Royal Antwerp FC,69,15:09,21.0,RFC Tilleur,8,1
1964,12,1964-12-6,14:00,4009252,21.0,RFC Tilleur,1.0,Royal Antwerp FC,78,15:18,21.0,RFC Tilleur,9,1
1964,16,1965-01-10,14:30,4009277,1.0,Royal Antwerp FC,35.0,RSC Anderlecht,14,14:44,35.0,RSC Anderlecht,0,1
1964,16,1965-01-10,14:30,4009277,1.0,Royal Antwerp FC,35.0,RSC Anderlecht,31,15:01,35.0,RSC Anderlecht,0,2
1964,16,1965-01-10,14:30,4009277,1.0,Royal Antwerp FC,35.0,RSC Anderlecht,65,15:35,35.0,RSC Anderlecht,0,3
1964,16,1965-01-10,14:30,4009277,1.0,Royal Antwerp FC,35.0,RSC Anderlecht,85,15:55,35.0,RSC Anderlecht,0,4
